Ngramme	Frequence
doisel el	1
el mont	1
mont tant	1
li solaus	1
solaus cuevre	1
cuevre qui	1
qui aus	1
aus clochetes	1
clochetes feist	1
feist oevre	1
oevre nest	1
nest hom	1
hom tant	1
tant eust	1
eust maladie	1
maladie sil	1
sil oist	1
oist cele	1
cele melodie	1
melodie que	1
que il	1
il tantost	1
tantost haitiez	1
haitiez ne	1
fust les	1
les seles	1
seles ne	1
de fust	1
fust ainz	1
ainz sont	1
sont dyvuire	1
dyvuire sororees	1
sororees a	1
a eschequiers	1
eschequiers damors	1
damors ouvrees	1
ouvrees quant	1
quant chevauchié	1
chevauchié orent	1
orent assez	1
assez tant	1
que miedis	1
miedis fu	1
fu passez	1
passez la	1
la tor	1
tor virent	1
virent et	1
le palais	1
palais qui	1
qui nestoit	1
nestoit pas	1
de pierre	1
pierre fais	1
fais la	1
ou tint	1
tint cort	1
cort li	1
li dieus	1
dieus damors	1
damors il	1
il fut	1
fut couvers	1
couvers de	1
de blanches	1
blanches flors	1
flors roses	1
roses i	1
ot entremeslees	1
entremeslees les	1
les lates	1
lates resont	1
resont bien	1
atachies qui	1
de canele	1
canele sont	1
sont taillies	1
taillies de	1
de sicamor	1
sicamor sont	1
li chevron	1
chevron et	1
li mur	1
mur qui	1
sont environ	1
environ sont	1
li dart	1
dart de	1
de quoi	1
quoi amors	1
amors trait	1
trait et	1
bien sachiez	1
sachiez tout	1
tout entresait	1
entresait que	1
que ia	1
ia postiz	1
postiz ni	1
ni avra	1
avra clos	1
clos ne	1
ne ja	1
ja vilains	1
vilains nen	1
nen ert	1
ert tant	1
tant os	1
os que	1
que le	1
le postiz	1
postiz past	1
past ne	1
ne la	1
la porte	1
porte se	1
se le	1
le seel	1
seel damors	1
damors naporte	1
naporte la	1
la sont	1
sont les	1
puceles venues	1
venues desouz	1
desouz un	1
un pin	1
pin en	1
un prael	1
prael qui	1
qui les	1
puceles adestrerent	1
adestrerent amont	1
amont el	1
el palais	1
palais les	1
les menerent	1
menerent la	1
li diex	1
diex damors	1
damors estoit	1
estoit qui	1
un biau	1
biau lit	1
se gisoit	1
gisoit qui	1
qui estoit	1
estoit fez	1
fez de	1
flors noveles	1
noveles quant	1
il vit	1
vit venir	1
venir les	1
puceles du	1
du lit	1
se lieve	1
lieve isnelement	1
isnelement si	1
si les	1
les reçut	1
reçut molt	1
molt gentement	1
gentement andeus	1
andeus les	1
a par	1
par les	1
les mains	1
mains prises	1
prises dejoste	1
dejoste soi	1
soi les	1
a assises	1
assises puis	1
lor demande	1
demande est	1
est ce	1
ce besoing	1
besoing questes	1
questes venues	1
venues de	1
de si	1
si loing	1
loing blancheflor	1
blancheflor qui	1
qui bien	1
bien fu	1
fu aprise	1
aprise et	1
de lamor	1
lamor au	1
au clerc	1
clerc esprise	1
esprise li	1
li dist	1
dist sire	1
sire je	1
dirai avant	1
avant ier	1
ier par	1
par un	1
un jour	1
jour de	1
de may	1
may en	1
un vergier	1
vergier nous	1
nous en	1
en entames	1
entames de	1
de nos	1
nos amors	1
amors andeus	1
andeus parlames	1
parlames tant	1
par aventure	1
aventure dis	1
dis issi	1
issi com	1
il mestoit	1
mestoit avis	1
avis que	1
que clers	1
clers set	1
set plus	1
plus de	1
que miex	1
miex doit	1
amie que	1
chevalier cele	1
cele ne	1
le vout	1
vout otroier	1
otroier ainz	1
ainz respondi	1
respondi par	1
par felonie	1
felonie et	1
et dist	1
dist que	1
sevent mie	1
mie vers	1
vers chevaliers	1
chevaliers un	1
un tout	1
tout seul	1
seul as	1
as ne	1
de solas	1
solas sen	1
sen venons	1
venons querre	1
jugement li	1
rois lor	1
lor respondi	1
respondi briefment	1
briefment jassamblerai	1
jassamblerai toz	1
toz mes	1
mes barons	1
barons la	1
verité vous	1
en dirons	1
dirons li	1
rois a	1
a sa	1
sa cort	1
cort assamblee	1
assamblee la	1
la querele	1
querele lor	1
a contee	1
contee puis	1
dit nel	1
nel celez	1
celez mie	1
mie liquels	1
liquels doit	1
doit miex	1
miex avoir	1
amie ou	1
li chevaliers	1
chevaliers premiers	1
premiers parla	1
parla li	1
li espreviers	1
espreviers sire	1
sire fetil	1
fetil je	1
dirai la	1
verité quar	1
quar bien	1
bien la	1
la sai	1
sai je	1
je sai	1
sai damors	1
damors toutes	1
les lois	1
lois si	1
si di	1
di quassez	1
quassez sont	1
cortois li	1
li chevalier	1
chevalier que	1
lors li	1
li respont	1
dans espreviers	1
espreviers ja	1
ja ne	1
ne savra	1
savra tant	1
tant chevaliers	1
chevaliers de	1
cortoisie come	1
come li	1
clers qui	1
qui a	1
a amie	1
amie li	1
li faucons	1
faucons sest	1
sest en	1
en piez	1
piez levez	1
levez par	1
chief fet	1
il vos	1
vos mentez	1
dans rousingnols	1
rousingnols ce	1
puet estre	1
estre que	1
que tant	1
tant sachent	1
sachent ne	1
ne clerc	1
ne prestre	1
prestre ne	1
gent com	1
com chevalier	1
chevalier tout	1
apert os	1
bien juger	1
juger devant	1
devant contes	1
contes et	1
et devant	1
devant rois	1
rois que	1
que chevalier	1
cortois que	1
sont ne	1
apertement dist	1
dist laloe	1
laloe sire	1
sire faucons	1
faucons je	1
di oiant	1
oiant toz	1
toz ces	1
ces barons	1
barons cune	1
cune haute	1
haute amor	1
amor seignorie	1
seignorie seroit	1
seroit en	1
en clerc	1
clerc mieus	1
mieus emploie	1
emploie quen	1
quen chevalier	1
chevalier nen	1
nen duc	1
duc nen	1
nen roi	1
roi vous	1
mentez en	1
en la	1
la moie	1
moie foi	1
foi dame	1
dame aloe	1
aloe li	1
li gays	1
gays respont	1
respont que	1
sont sont	1
sont chevalier	1
chevalier preu	1
vaillant li	1
li chardonereus	1
chardonereus saut	1
avant dans	1
dans gays	1
gays fet	1
il vous	1
mentez molt	1
molt estes	1
estes ores	1
