Ngramme	Frequence
de gloutonnies	1
gloutonnies eins	1
eins aveit	1
aveit en	1
sa conpaignie	1
conpaignie prodesomes	1
prodesomes de	1
vie qui	1
de chufleis	1
chufleis naveient	1
naveient cure	1
cure einzceis	1
einzceis parloient	1
parloient descriture	1
descriture de	1
deu dedificacion	1
dedificacion de	1
de sens	1
de religion	1
religion del	1
del preu	1
del salu	1
salu de	1
de lame	1
lame tel	1
tel ert	1
ert li	1
li sires	1
sires et	1
la dame	1
dame ki	1
ki aglaes	1
aglaes aveit	1
aveit a	1
non ne	1
ne valeit	1
valeit pas	1
pas meins	1
meins se	1
se meuz	1
meuz non	1
non kar	1
kar ele	1
ele amoit	1
amoit deu	1
et cremoit	1
cremoit et	1
se peneit	1
peneit de	1
lui servir	1
servir a	1
son gré	1
gré et	1
a sun	1
sun plesir	1
plesir ne	1
fu fole	1
fole ne	1
ne jangleresse	1
jangleresse ne	1
ne baulande	1
baulande ne	1
ne beverresse	1
beverresse ne	1
ne felonnesse	1
felonnesse norguellose	1
norguellose einz	1
einz ert	1
ert sainte	1
sainte et	1
et relegiose	1
relegiose et	1
et aumosniére	1
aumosniére et	1
et vaillant	1
vaillant en	1
en tote	1
tote maniére	1
maniére sanz	1
vilanie et	1
meffet mès	1
mès moult	1
moult érent	1
grant dehet	1
dehet andui	1
andui quil	1
quil naveient	1
naveient nul	1
nul heir	1
heir qui	1
qui fust	1
fust sire	1
sire de	1
lor aveir	1
aveir si	1
si érent	1
en aflictions	1
aflictions en	1
oreisons vers	1
vers nostre	1
nostre seignor	1
seignor jhesu	1
crist quil	1
quil lor	1
lor donast	1
donast et	1
il si	1
si fist	1
fist un	1
un fiz	1
fiz orent	1
orent kil	1
kil apelérent	1
apelérent alexi	1
alexi deu	1
deu en	1
en merciérent	1
merciérent qui	1
lor preire	1
preire aveit	1
aveit oie	1
et pramistrent	1
pramistrent que	1
que chaste	1
chaste vie	1
vie a	1
les jors	1
jors de	1
lor vivant	1
vivant tant	1
que sis	1
sis péres	1
péres kemanda	1
kemanda et	1
et vout	1
vout quil	1
fust a	1
a letres	1
letres mis	1
mis comme	1
comme soutil	1
boen sens	1
sens si	1
bien quil	1
quil fu	1
fu en	1
en poi	1
poi de	1
de tens	1
tens de	1
de plusors	1
plusors arz	1
arz preuz	1
preuz et	1
et vallanz	1
vallanz et	1
et sages	1
sages et	1
bien responnanz	1
responnanz mès	1
la divine	1
divine escriture	1
escriture out	1
out plus	1
plus mis	1
mis sentente	1
sentente et	1
sa cure	1
cure il	1
i penseit	1
penseit et	1
et nuit	1
nuit et	1
et jor	1
jor cert	1
cert sestuide	1
sestuide cert	1
son labor	1
labor son	1
son solaz	1
et senveiseure	1
senveiseure dautre	1
dautre deduit	1
deduit naveit	1
naveit il	1
il cure	1
cure kar	1
aveit trové	1
trové sanz	1
faille illec	1
illec le	1
grein desoz	1
desoz la	1
la paille	1
paille et	1
par le	1
le taster	1
taster de	1
cel fruit	1
fruit saveit	1
saveit il	1
il que	1
que tot	1
tot le	1
le deduit	1
deduit de	1
de cest	1
cest siecle	1
siecle por	1
verité nest	1
fors folie	1
folie et	1
vanité et	1
plus i	1
i met	1
met son	1
son corage	1
corage plus	1
plus fet	1
son duel	1
demage kar	1
kar sil	1
sil i	1
a rien	1
bien plese	1
plese perdre	1
perdre iestuet	1
iestuet a	1
grant mesese	1
vie ou	1
mort sanz	1
recovrier et	1
sanz confort	1
confort kar	1
quant plus	1
est la	1
la chose	1
chose amée	1
amée plus	1
est griéve	1
griéve la	1
la desevrée	1
desevrée et	1
plus dolorose	1
dolorose la	1
la perte	1
perte por	1
por itel	1
itel vanité	1
vanité aperte	1
aperte et	1
por meinte	1
meinte autre	1
autre aveit	1
aveit issi	1
le siecle	1
siecle adossé	1
adossé alexi	1
alexi et	1
et doné	1
deu tot	1
cuer nil	1
nil nen	1
nen fust	1
fust parti	1
parti a	1
fuer mès	1
mout lamot	1
lamot tot	1
tot autrement	1
autrement de	1
lui pensot	1
pensot kar	1
le vit	1
en aage	1
aage femme	1
femme li	1
li quist	1
quist de	1
grant parage	1
parage ken	1
ken diroie	1
diroie plus	1
plus le	1
jor vint	1
vint kesposer	1
kesposer fame	1
fame li	1
li covint	1
covint ni	1
