Ngramme	Frequence
merci mes	3
mie et	3
prie et	3
quele se	3
de chose	3
qui rien	3
si haut	3
sa volenté	3
ce soit	3
soit et	3
an venez	3
avoec la	3
si sont	3
joie an	3
fera que	3
vos mavez	3
tieng a	3
iriez et	3
tuit dïent	3
la main	3
sanz contredit	3
la me	3
nan dotez	3
et tote	3
armez et	3
si dist	3
ce croi	3
ne cuident	3
par son	3
dist au	3
il molt	3
or dit	3
sont li	3
issir an	3
voient le	3
la sele	3
nul qui	3
la rote	3
il voit	3
le pas	3
un cheval	3
las et	3
ne veez	3
or si	3
par covant	3
le quel	3
ot grant	3
et vit	3
chevax et	3
tot seul	3
ot une	3
don li	3
ausi con	3
sont qui	3
mis et	3
charrete et	3
il por	3
dame la	3
mar le	3
part li	3
ne face	3
honte ne	3
la honte	3
le comande	3
tu tant	3
siet et	3
le tint	3
grant folie	3
cil dui	3
bas vespre	3
par une	3
petit et	3
a lostel	3
et gauvains	3
tor qui	3
la vile	3
tor an	3
si bele	3
la contree	3
gentes et	3
et beles	3
que eles	3
va ne	3
fist la	3
i fist	3
qant il	3
sen ot	3
li contes	3
tans et	3
et lez	3
desfanse a	3
moi fet	3
vos fet	3
chevaliers an	3
a esté	3
esté an	3
pas droiz	3
i parra	3
chevaliers par	3
mon chief	3
enuit ne	3
a leisir	3
maintenant quil	3
quil fu	3
mie de	3
sor lui	3
et au	3
mes nest	3
einz se	3
fet premieremant	3
an lor	3
as fenestres	3
la pree	3
aval les	3
estoit la	3
sai de	3
de quoi	3
et fier	3
ne fine	3
il pot	3
pot veoir	3
cheoir et	3
an pes	3
a droit	3
novele par	3
des quil	3
a en	3
morz que	3
tant lor	3
lor armes	3
que quant	3
par amor	3
amor et	3
ont pris	3
con la	3
fors del	3
conques nus	3
pas la	3
quil pot	3
pot estre	3
requiert et	3
sele le	3
len mainne	3
gauvains li	3
tot mon	3
charrete ne	3
ne dit	3
il lan	3
son pooir	3
li promet	3
el rëaume	3
don nus	3
el païs	3
sachiez molt	3
uns a	3
si na	3
lé et	3
bien fet	3
mes et	3
pont desoz	3
desoz eve	3
foi fet	3
ore que	3
tant san	3
par lui	3
amors qui	3
que lui	3
set ou	3
nule ne	3
a mis	3
ne voit	3
ne rien	3
estoit uns	3
son panser	3
la voit	3
car ses	3
totes voies	3
si fera	3
cuer de	3
sor mon	3
par grant	3
el cors	3
et fiert	3
lance et	3
si voit	3
se mervoille	3
a le	3
le moi	3
ou trois	3
au frain	3
orguel et	3
la cuisse	3
sache et	3
fors li	3
del cors	3
dit chevaliers	3
chevaliers se	3
par igal	3
joste a	3
dite si	3
autre foiz	3
tu ne	3
tu me	3
grant bonté	3
ge te	3
quil nan	3
il lot	3
et met	3
cheval lor	3
si tres	3
le fiert	3
cil fiert	3
mener et	3
cil saut	3
le suen	3
et buen	3
si santrevienent	3
cors a	3
bien i	3
que mal	3
il si	3
sil an	3
dolanz et	3
est ja	3
ses cos	3
puet por	3
merci avoir	3
respont se	3
deu merci	3
la te	3
je tan	3
a honte	3
quele cuida	3
volsist pas	3
va tant	3
bien afeitiee	3
puis li	3
mes ostex	3
ci pres	3
avoec moi	3
vos pleisoit	3
si len	3
quil ont	3
et sus	3
as mains	3
son col	3
prant et	3
sanz demore	3
demore et	3
une chanbre	3
et boen	3
delez lui	3
vos la	3
me volez	3
mes cele	3
quel leu	3
je laie	3
pucele et	3
ce estoit	3
le lit	3
se de	3
con tu	3
sa volanté	3
voit que	3
nu a	3
ge feire	3
sui por	3
pas ce	3
mon vuel	3
se jel	3
mie por	3
ne vuel	3
oltre sanz	3
li pires	3
chemise et	3
li sans	3
ses pas	3
la hache	3
que lun	3
li sache	3
lit et	3
que sor	3
et set	3
par vos	3
qui lesgarde	3
main a	3
celui mie	3
li drap	3
cil a	3
apele et	3
tret mes	3
un leu	3
quamors li	3
voit bien	3
het et	3
ja plus	3
ne quiert	3
ne cuit	3
vos voel	3
lors si	3
lieve et	3
saparoille et	3
fors tret	3
chevaliers la	3
li pleüst	3
le face	3
na talant	3
des le	3
si bel	3
qui san	3
qant la	3
ne volt	3
se delite	3
le sai	3
ce pöez	3
cest li	3
pres del	3
le peigne	3
dit il	3
les chevox	3
quele li	3
ne cuidoit	3
de par	3
pri que	3
ele si	3
antre les	3
par ma	3
de vertu	3
vit la	3
parole et	3
si sest	3
si söef	3
car an	3
por fol	3
voir man	3
que nest	3
contre le	3
qui lor	3
deus chevax	3
ge bien	3
sages et	3
par ses	3
a or	3
or le	3
me pöez	3
sanz mantir	3
qui venoit	3
bien veignanz	3
qui sa	3
cele ore	3
et droit	3
molt boen	3
or sui	3
grant dolor	3
androit que	3
chevaliers si	3
ci an	3
ele de	3
ne demande	3
dit certes	3
lors se	3
ni est	3
molt sui	3
somes an	3
mialz le	3
estoit li	3
mes as	3
li plusor	3
estoit de	3
mise por	3
an chemise	3
armez sor	3
sire molt	3
la vialt	3
si boen	3
gré ne	3
la moie	3
por mal	3
droit se	3
tot or	3
biax filz	3
point et	3
an mon	3
cors ne	3
an mes	3
je puis	3
puis je	3
la mers	3
cui ge	3
qui por	3
an sui	3
sui je	3
le savez	3
rien por	3
me conbatrai	3
que doi	3
peres or	3
au desoz	3
je vuel	3
quil te	3
sez tu	3
estre et	3
tel sanblant	3
lui mes	3
ceste avanture	3
fu a	3
quil ait	3
ne sejorne	3
filz et	3
de loing	3
fist que	3
le moinne	3
