Ngramme	Frequence
le toie	2
biaus pére	2
pére glorios	2
faire a	2
coupables ne	2
mi parent	2
cors a	2
a iaus	2
soit marme	2
kant jou	2
prise et	2
si te	2
en ten	2
alexis est	2
tant est	2
or se	2
vait a	2
sien pére	2
pret noiron	2
ten fil	2
fil alexis	2
ke damedius	2
damedius ki	2
te renge	2
renge encore	2
kant ot	2
ot li	2
alexis tant	2
tant forment	2
biaus ieus	2
la a	2
raison mis	2
biaus frére	2
frére pelerins	2
trestot men	2
men vivant	2
alexis li	2
vait par	2
li veut	2
lenfant ke	2
me veus	2
trestot le	2
il jou	2
lenfant por	2
si gieta	2
gieta un	2
un sospir	2
jou te	2
te proiai	2
le pére	2
par sen	2
boins hon	2
hon dist	2
li font	2
nest mie	2
ke a	2
nen fait	2
car il	2
siergant ki	2
i a	2
bons siergans	2
les degrés	2
ses drapiaus	2
mais sor	2
est mout	2
iert en	2
nus de	2
li ont	2
trestot por	2
fait si	2
caut de	2
il ot	2
ot a	2
ki n	2
hon ne	2
sont par	2
ke lor	2
diu siers	2
diu par	2
kil lor	2
et voit	2
chiertes biaus	2
biaus sire	2
le non	2
infier le	2
en saint	2
mes grans	2
vait sent	2
sent li	2
fors de	2
veue ne	2
et par	2
li vis	2
un petit	2
petit ne	2
par foit	2
le vos	2
puis chel	2
sui jou	2
me fins	2
degret dis	2
a si	2
ne devit	2
devit se	2
chel boneuret	2
el regne	2
le set	2
te mire	2
jor de	2
entent ke	2
bien se	2
se volentet	2
puis le	2
hon si	2
dou cors	2
de maistet	2
le vois	2
vois a	2
a ten	2
sus el	2
vois diu	2
sains innochens	2
si ont	2
conseil de	2
et tos	2
pueles ki	2
la est	2
par les	2
les siues	2
siues bontés	2
iluec ont	2
se vois	2
apostoles fut	2
fut mout	2
mout saintismes	2
saintismes hon	2
diu sierf	2
che saint	2
abet et	2
li rice	2
ainc mais	2
mais noi	2
noi parler	2
parler de	2
se valor	2
a sor	2
sor tos	2
tos criet	2
il cuert	2
ke chi	2
en ai	2
mas fait	2
fait dius	2
est alée	2
con buer	2
buer fut	2
fut nés	2
nés ki	2
ens en	2
si forment	2
fait sos	2
ains une	2
le brief	2
a haute	2
haute vois	2
sos men	2
men degret	2
bontet et	2
en grant	2
sire por	2
kant lapostoles	2
devant le	2
sor lespose	2
aussi les	2
et ki	2
le ta	2
ont trovée	2
le vie	2
le moitiet	2
ains puis	2
fius ki	2
a poi	2
mout mesmerveil	2
ou tu	2
tu chel	2
chel cuer	2
alexis con	2
comment eus	2
eus si	2
et ten	2
et mes	2
fust pasmee	2
mais narai	2
narai chiertes	2
tien cors	2
le diu	2
dist lapostoles	2
chest cors	2
li vie	1
vie saint	1
alesin et	1
et comment	1
comment il	1
il morut	1
morut cha	1
cha en	1
en arriére	1
arriére an	1
tens anchienors	1
anchienors fois	1
fois fut	1
en tiere	1
et justiche	1
justiche et	1
et amors	1
amors et	1
et verités	1
verités et	1
et creanche	1
creanche et	1
et donchors	1
donchors mais	1
mais ore	1
ore est	1
est frailes	1
frailes et	1
et plains	1
plains de	1
dolors jamais	1
jamais niert	1
niert teus	1
teus con	1
con fut	1
fut as	1
as anchissors	1
anchissors ne	1
foit li	1
li marit	1
marit lor	1
lor oissors	1
oissors ne	1
li vassal	1
vassal flanche	1
flanche lor	1
lor signors	1
signors au	1
au tens	1
tens noé	1
noé et	1
et an	1
tens moysant	1
moysant an	1
tens david	1
david cui	1
dius par	1
par ama	1
ama tant	1
tant bons	1
bons fut	1
li siécles	1
siécles narons	1
narons mais	1
mais si	1
si vaillant	1
vaillant vieus	1
vieus est	1
est et	1
et frailes	1
frailes tot	1
va defalant	1
defalant ne	1
foit as	1
as péres	1
péres li	1
enfant et	1
li filleul	1
filleul vont	1
vont lor	1
lor parins	1
parins boisant	1
boisant li	1
li justichier	1
justichier le	1
le loi	1
loi din	1
din malmenant	1
malmenant et	1
signor lor	1
lor molliers	1
molliers ahontant	1
ahontant goie	1
et leeche	1
leeche va	1
va tote	1
tote defalant	1
defalant soz	1
soz chiel	1
nest hom	1
de lavoir	1
lavoir ait	1
ait tant	1
se redote	1
redote dou	1
dou tens	1
tens a	1
avant pries	1
li fins	1
fins par	1
le mien	1
mien eschiant	1
eschiant en	1
lhonor diu	1
le glorios	1
glorios poissant	1
poissant ki	1
nos crea	1
crea trestos	1
trestos a	1
a son	1
son semblant	1
semblant vous	1
vous vuel	1
vuel conter	1
conter un	1
un exemple	1
exemple mout	1
grant dun	1
dun saintisme	1
saintisme home	1
home et	1
et dun	1
dun sien	1
cier enfant	1
enfant li	1
diu vassaus	1
vassaus ot	1
ot non	1
non eufemiens	1
eufemiens cuens	1
cuens fut	1
fut de	1
rome et	1
et mout	1
mout bons	1
bons crestiens	1
crestiens et	1
et sages	1
sages hom	1
hom des	1
des autors	1
autors anchiens	1
anchiens tos	1
tens mena	1
mena grans	1
grans tenchons	1
tenchons sor	1
sor paiens	1
paiens et	1
eglise ama	1
ama sor	1
sor totes	1
totes riens	1
riens de	1
de felonie	1
felonie not	1
not onkes	1
onkes en	1
en lui	1
lui riens	1
riens et	1
et prist	1
prist mollier	1
mollier puis	1
puis kil	1
kil fut	1
fut anchiens	1
anchiens puis	1
puis conviersérent	1
conviersérent ensemble	1
ensemble longhement	1
longhement assés	1
assés i	1
i orent	1
orent et	1
or mier	1
mier et	1
et argent	1
argent et	1
et vair	1
vair et	1
et gris	1
gris et	1
et viés	1
viés vin	1
vin et	1
et forment	1
et bors	1
bors et	1
et viles	1
viles et	1
et rice	1
rice tenement	1
tenement et	1
eglise revisdérent	1
revisdérent sovent	1
sovent mais	1
mais dune	1
dune rien	1
rien lor	1
lor poise	1
poise mout	1
forment kil	1
kil nont	1
nont enfant	1
enfant si	1
sont mout	1
mout dolent	1
dolent diu	1
en apielent	1
apielent andoi	1
andoi parfitement	1
parfitement he	1
he rois	1
glore par	1
par ton	1
ton comandement	1
comandement un	1
fil nos	1
nos done	1
done ki	1
soit a	1
a ton	1
ton talent	1
talent tant	1
tant li	1
li deproient	1
deproient par	1
par grant	1
grant humilitet	1
humilitet et	1
lor cuer	1
cuer en	1
en ont	1
tant sospiret	1
sospiret et	1
ieus tantes	1
larmes ploret	1
et ont	1
ont as	1
as povres	1
povres tant	1
tant viestement	1
viestement donet	1
donet ke	1
bontet a	1
le mollier	1
mollier tramist	1
tramist feconditet	1
feconditet un	1
fil lor	1
lor done	1
done si	1
len sévent	1
sévent bon	1
bon gret	1
gret de	1
batesme lont	1
lont tost	1
tost regeneret	1
regeneret biel	1
biel non	1
non li	1
li donent	1
donent en	1
le crestientet	1
crestientet dant	1
dant alexis	1
alexis ont	1
ont le	1
fil apielet	1
apielet li	1
li gentius	1
gentius kom	1
kom cui	1
le vaut	1
vaut doner	1
doner apries	1
apries li	1
dame ki	1
tant fist	1
a loer	1
loer soingnosement	1
soingnosement fisent	1
fisent lenfant	1
lenfant warder	1
et tenrement	1
tenrement et	1
et coucier	1
coucier et	1
et lever	1
lever mout	1
mout devint	1
devint biaus	1
biaus si	1
si fist	1
fist mout	1
mout a	1
amer puis	1
le fisent	1
fisent a	1
a lescole	1
lescole mener	1
mener et	1
et lescriture	1
lescriture enseignier	1
enseignier et	1
et mostrer	1
mostrer en	1
en poi	1
poi de	1
de tens	1
tens sot	1
sot bien	1
bien lire	1
lire et	1
et canter	1
canter et	1
en latin	1
latin mout	1
mout sagement	1
sagement parler	1
une loi	1
loi gentement	1
gentement visiter	1
visiter et	1
enfes fut	1
fut des	1
des ars	1
ars bien	1
bien senés	1
senés de	1
de mout	1
mout ciers	1
ciers dras	1
dras sest	1
sest ricement	1
ricement parés	1
parés droit	1
le cort	1
cort le	1
roi en	1
alés tant	1
le siervit	1
siervit par	1
par ses	1
ses humilités	1
humilités ke	1
a armes	1
armes et	1
et warnemens	1
warnemens donés	1
donés et	1
les honors	1
honors dont	1
dont ses	1
pére iert	1
iert casés	1
casés kant	1
kant voit	1
mais nara	1
nara enfant	1
enfant fors	1
sol ke	1
dont se	1
se porpense	1
porpense del	1
del siécle	1
siécle a	1
avant or	1
or veut	1
veut ke	1
ke prenge	1
prenge mollier	1
mollier en	1
sen vivant	1
vivant il	1
quise une	1
une mout	1
mout avenant	1
avenant fille	1
fille a	1
un duc	1
duc un	1
un rice	1
rice home	1
home vaillant	1
vaillant chius	1
li otroie	1
otroie et	1
et mil	1
mil livres	1
livres vaillant	1
vaillant et	1
un castiel	1
castiel asasel	1
asasel et	1
et manant	1
manant noment	1
noment lor	1
lor tierme	1
tierme de	1
lor assemblement	1
assemblement kant	1
kant vint	1
au faire	1
faire sel	1
sel font	1
font mout	1
mout liement	1
liement mout	1
sont liet	1
liet dambes	1
dambes pars	1
pars li	1
li parent	1
parent dans	1
alexis lesposa	1
lesposa voirement	1
voirement mais	1
ne vausist	1
vausist il	1
il nient	1
nient de	1
diu a	1
sen talent	1
talent se	1
li loisist	1
loisist il	1
il viesquist	1
viesquist castement	1
castement ke	1
ne quist	1
quist encombrement	1
encombrement kant	1
ot fait	1
fait tot	1
tot apriester	1
apriester et	1
barons venir	1
et auner	1
auner et	1
palais ricement	1
ricement conreer	1
conreer et	1
et fait	1
fait des	1
des noches	1
noches le	1
le premerain	1
premerain soper	1
soper li	1
li jors	1
jors sen	1
si prent	1
a laviesprer	1
laviesprer traient	1
traient les	1
les napes	1
napes les	1
les tables	1
tables font	1
font oster	1
oster et	1
et lor	1
lor relief	1
relief coillir	1
coillir et	1
et amasser	1
amasser et	1
a frarins	1
frarins departir	1
et doner	1
doner chou	1
pére biaus	1
biaus fils	1
fils va	1
tent coucier	1
coucier avuec	1
avuec tespose	1
tespose dius	1
te doinst	1
doinst hiretier	1
hiretier ne	1
ne vaut	1
vaut li	1
enfes sen	1
pére corechier	1
corechier sus	1
sus se	1
se drecha	1
drecha ne	1
ne losa	1
losa delaiier	1
delaiier vint	1
vint en	1
cambre si	1
fait descauchier	1
descauchier li	1
pére i	1
au vis	1
vis fier	1
fier le	1
cambre font	1
font enchenser	1
enchenser et	1
et joincier	1
joincier et	1
kant sen	1
sen issent	1
issent si	1
lont faite	1
faite vuidier	1
vuidier et	1
alexis rewarda	1
rewarda se	1
se mollier	1
mollier kant	1
kant alexis	1
alexis ot	1
ot se	1
femme veue	1
veue ki	1
tant par	1
par est	1
est cortoise	1
bien creue	1
creue et	1
et covoitose	1
covoitose et	1
et blance	1
blance en	1
car nue	1
nue dont	1
li ramenmbre	1
ramenmbre de	1
se cheleste	1
cheleste drue	1
eglise ke	1
a maintenue	1
maintenue sil	1
sil chele	1
chele amie	1
amie ki	1
chiel est	1
est venue	1
venue por	1
por carnel	1
carnel femme	1
femme relenquist	1
relenquist dont	1
dont crient	1
crient il	1
mout ke	1
sarme soit	1
soit perdue	1
perdue et	1
au juise	1
juise damediu	1
damediu confondue	1
confondue he	1
he dius	1
as a	1
a sauver	1
sauver et	1
virgene te	1
laissas aombrer	1
aombrer et	1
crois te	1
laissas delivrer	1
delivrer por	1
nos caitis	1
caitis peceors	1
peceors racater	1
racater fai	1
fai nos	1
nos ciers	1
sire tes	1
tes commans	1
commans eswarder	1
eswarder ke	1
ja diables	1
diables de	1
puist gaber	1
gaber dont	1
dont me	1
me cuida	1
cuida bien	1
bien mes	1
pére aloer	1
aloer kant	1
il me	1
me fist	1
fist cheste	1
cheste dame	1
esposer sor	1
sor ne	1
ne men	1
fui tot	1
tot me	1
me veut	1
veut afoler	1
afoler et	1
parfont jeter	1
jeter dans	1
alexis sospire	1
sospire mout	1
si reclaime	1
reclaime diu	1
diu mout	1
mout parfitement	1
parfitement se	1
france espose	1
espose castoie	1
castoie douchement	1
douchement sainte	1
sainte escriture	1
escriture li	1
li despont	1
despont saintement	1
saintement et	1
li blasme	1
blasme cheste	1
vie forment	1
lautre voie	1
voie de	1
glore li	1
li aprent	1
aprent tant	1
tant veut	1
veut parler	1
parler od	1
li tot	1
tot bielement	1
bielement ke	1
ke couciet	1
couciet soient	1
soient par	1
le pavement	1
pavement puis	1
puis sen	1
sen fuira	1
fuira sil	1
sil puet	1
puet cheleement	1
cheleement tant	1
le castoie	1
castoie ke	1
li nuis	1
nuis est	1
est moie	1
moie et	1
forment anuiie	1
anuiie puis	1
prent laniel	1
laniel dont	1
dont il	1
il tot	1
tot enwagie	1
enwagie deus	1
deus pars	1
pars en	1
en fist	1
fist par	1
par merveille	1
merveille boidie	1
boidie sen	1
le dame	1
dame lune	1
lune moitiet	1
moitiet baillie	1
lautre sor	1
lui bien	1
bien estoiie	1
estoiie sil	1
sil jamais	1
jamais a	1
rome tant	1
tant aprocie	1
aprocie ke	1
il resoit	1
resoit en	1
sale proisie	1
proisie et	1
il lor	1
lor mostre	1
mostre chele	1
chele seigne	1
seigne asaisie	1
asaisie ke	1
l reconoisse	1
reconoisse se	1
femme lescavie	1
lescavie dist	1
or sui	1
eswarée la	1
la men	1
men reporte	1
reporte dont	1
mas aportée	1
aportée ke	1
ke quierras	1
quierras ore	1
ore en	1
en estraigne	1
estraigne contrée	1
contrée por	1
por coi	1
coi me	1
me lais	1
lais kant	1
kant tu	1
mas esposée	1
esposée demain	1
demain serai	1
serai de	1
de te	1
te cambre	1
cambre jetée	1
jetée puis	1
puis men	1
irai comme	1
comme femme	1
femme eswarée	1
eswarée tel	1
tel honte	1
honte arai	1
arai jamais	1
jamais nierc	1
nierc honorée	1
honorée biele	1
il tu	1
tu nies	1
nies mie	1
mie senée	1
senée cheste	1
cheste grant	1
goie tara	1
tara corte	1
corte durée	1
durée a	1
diu te	1
tien si	1
si devien	1
devien sesposée	1
sesposée tarme	1
tarme iert	1
iert el	1
chiel de	1
de goie	1
goie coronée	1
coronée avuec	1
avuec les	1
angeles iert	1
iert assise	1
assise el	1
el posée	1
posée gentius	1
puchiele chestui	1
chestui prent	1
signor ki	1
crois soffrit	1
soffrit mort	1
mort por	1
por tamor	1
tamor por	1
nos jeter	1
jeter de	1
grant puor	1
puor ki	1
fait les	1
les armes	1
armes en	1
infier grant	1
dolor na	1
na en	1
siécle nule	1
nule parfite	1
parfite amor	1
amor mais	1
mais tot	1
tot i	1
i somes	1
somes en	1
en peine	1
peine et	1
en dolor	1
dolor par	1
par mout	1
goie sassemblent	1
sassemblent peceor	1
peceor mais	1
il departent	1
departent a	1
a duel	1
a tristor	1
tristor france	1
or te	1
tien en	1
en bontet	1
bontet si	1
si tien	1
tien net	1
net cuer	1
cuer et	1
et cors	1
cors ki	1
tant sont	1
sont bien	1
bien molet	1
molet mar	1
mar virent	1
virent onkes	1
le lor	1
lor grande	1
grande biautet	1
biautet se	1
se por	1
por icheste	1
icheste dolente	1
dolente vanitet	1
vanitet sont	1
parfont jetet	1
jetet me	1
biele amie	1
amie warde	1
warde te	1
te casteet	1
casteet il	1
il te	1
te sera	1
sera mout	1
mout bien	1
bien werredonet	1
werredonet sen	1
sen porteras	1
porteras corone	1
corone de	1
de clartet	1
clartet me	1
biele drue	1
drue or	1
done congiet	1
congiet jou	1
viers diu	1
diu mon	1
mon coraige	1
coraige ficiet	1
ficiet si	1
si werpirai	1
werpirai et	1
me tiere	1
et men	1
men fiet	1
fiet et	1
le liu	1
liu ou	1
chis grans	1
grans palais	1
palais siet	1
siet ke	1
ke diu	1
ne pierge	1
pierge et	1
soie amistiet	1
amistiet mes	1
pére fait	1
fait de	1
moi mout	1
grant peciet	1
peciet ki	1
ki ma	1
ma dou	1
siécle emboet	1
emboet et	1
et loiiet	1
loiiet por	1
un seul	1
seul poi	1
poi kil	1
ne ma	1
ma engigniet	1
engigniet et	1
infier ou	1
ou plus	1
parfont lanchiet	1
lanchiet dius	1
te soit	1
soit warde	1
warde par	1
soie pitiet	1
pitiet car	1
jou men	1
fui en	1
en escil	1
escil a	1
men piet	1
piet kant	1
puchiele oit	1
oit de	1
signor ke	1
ke veut	1
veut werpir	1
werpir li	1
li et	1
et tote	1
tote shonor	1
shonor savoir	1
poés kele	1
kele ot	1
ot au	1
au cuer	1
cuer dolor	1
dolor tel	1
tel crit	1
crit jeta	1
jeta kele	1
ne pout	1
pout grignor	1
grignor dont	1
dont a	1
sire mervillose	1
mervillose paor	1
paor mierchit	1
mierchit dist	1
il biele	1
biele por	1
amor ne	1
ne faire	1
faire honte	1
honte jesu	1
jesu ton	1
ton creator	1
creator se	1
se tu	1
tu me	1
me dones	1
dones de	1
lui siervir	1
siervir loisor	1
loisor en	1
paradis en	1
glore angelor	1
angelor as	1
as de	1
de conquierre	1
conquierre corone	1
corone a	1
a oriflor	1
oriflor france	1
puchiele chou	1
dist sains	1
se jou	1
jou hui	1
hui fuisse	1
fuisse en	1
un tornoi	1
tornoi ochis	1
ochis ancui	1
ancui seroie	1
seroie apielés	1
apielés et	1
et malrnis	1
malrnis et	1
tiere acovetés	1
acovetés et	1
et mis	1
mis puis	1
si maroies	1
maroies en	1
en es	1
es les	1
les quinze	1
quinze dis	1
dis si	1
si obliet	1
obliet ke	1
ke ainc	1
ainc ne	1
ne fuisse	1
fuisse vis	1
vis feroie	1
feroie jou	1
toi jou	1
jou lte	1
lte plevis	1
plevis dolens	1
dolens tos	1
